video_path,label,total_frames,left_present_frames,right_present_frames,both_present_frames,left_presence_ratio,right_presence_ratio,both_presence_ratio,left_motion_total,right_motion_total,left_motion_mean,right_motion_mean,dominant_hand,non_dominant_presence_ratio,non_dominant_motion_ratio,classification
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\3.MOV,FATHER,243,90,90,83,0.37037,0.37037,0.341564,0.865734,1.028801,0.009951,0.012248,RIGHT,0.37037,0.841498,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\4.MOV,MOTHER,243,92,100,88,0.378601,0.411523,0.36214,0.773983,1.092885,0.009,0.011504,RIGHT,0.378601,0.708202,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\5.MOV,UNDERSTAND,244,82,91,82,0.336066,0.372951,0.336066,0.808629,1.398113,0.010236,0.015535,RIGHT,0.336066,0.578372,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\6.MOV,SUGAR,244,81,90,77,0.331967,0.368852,0.315574,0.739718,1.2302,0.009364,0.01414,RIGHT,0.331967,0.601299,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\7.MOV,SUNDAY,244,90,92,86,0.368852,0.377049,0.352459,0.842976,1.355526,0.009689,0.015231,RIGHT,0.368852,0.621881,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\8.MOV,MONDAY,244,90,95,89,0.368852,0.389344,0.364754,0.821769,1.363649,0.009338,0.014663,RIGHT,0.368852,0.602625,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\9.MOV,COUSIN,244,89,95,88,0.364754,0.389344,0.360656,0.671526,1.166639,0.007808,0.01282,RIGHT,0.364754,0.575607,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\0.MOV,DEAF BLIND,243,47,51,46,0.193416,0.209877,0.1893,0.48003,0.652844,0.010667,0.013323,RIGHT,0.193416,0.735291,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\1.MOV,FEBRUARY,243,141,131,127,0.580247,0.539095,0.522634,1.041919,1.706783,0.007496,0.013654,RIGHT,0.580247,0.610458,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\10.MOV,YESTERDAY,243,102,112,102,0.419753,0.460905,0.419753,0.828447,1.531136,0.008368,0.013919,RIGHT,0.419753,0.541067,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\11.MOV,DON’T KNOW,243,81,88,81,0.333333,0.36214,0.333333,0.534016,0.9595,0.00676,0.011029,RIGHT,0.333333,0.556557,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\12.MOV,WEDNESDAY,243,75,86,75,0.308642,0.353909,0.308642,0.414624,0.987521,0.00568,0.011618,RIGHT,0.308642,0.419863,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\13.MOV,UNDERSTAND,243,70,79,70,0.288066,0.325103,0.288066,0.419656,0.927525,0.006171,0.011891,RIGHT,0.288066,0.452447,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\14.MOV,HARD OF HEARING,243,71,84,71,0.292181,0.345679,0.292181,0.378877,0.985437,0.005413,0.011873,RIGHT,0.292181,0.384476,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\15.MOV,NOVEMBER,243,84,94,84,0.345679,0.386831,0.345679,0.519971,1.044631,0.006341,0.011233,RIGHT,0.345679,0.497756,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\16.MOV,BLIND,244,100,103,96,0.409836,0.422131,0.393443,0.995716,1.195136,0.010372,0.011717,RIGHT,0.409836,0.83314,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\17.MOV,COLD,243,97,108,97,0.399177,0.444444,0.399177,1.077232,1.252564,0.01146,0.011706,RIGHT,0.399177,0.860022,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\18.MOV,GREEN,243,92,102,92,0.378601,0.419753,0.378601,0.883597,1.210438,0.010041,0.011985,RIGHT,0.378601,0.729981,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\19.MOV,IM FINE,243,94,100,94,0.386831,0.411523,0.386831,1.159962,1.23451,0.012747,0.01247,RIGHT,0.386831,0.939613,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\2.MOV,JUNE,243,107,101,92,0.440329,0.415638,0.378601,0.948157,1.330815,0.00903,0.014009,RIGHT,0.440329,0.712463,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\20.MOV,SEVEN,243,96,108,96,0.395062,0.444444,0.395062,0.664994,1.237426,0.007228,0.011565,RIGHT,0.395062,0.537401,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\3.MOV,FATHER,243,92,102,91,0.378601,0.419753,0.374486,0.692341,1.042742,0.007779,0.010427,RIGHT,0.378601,0.663962,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\4.MOV,MOTHER,243,98,104,97,0.403292,0.427984,0.399177,0.931657,1.229013,0.009807,0.012049,RIGHT,0.403292,0.758053,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\5.MOV,UNDERSTAND,243,99,107,95,0.407407,0.440329,0.390947,0.715159,1.107837,0.00745,0.010861,RIGHT,0.407407,0.645545,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\6.MOV,SUGAR,244,93,98,93,0.381148,0.401639,0.381148,1.013268,1.534667,0.011135,0.015821,RIGHT,0.381148,0.660253,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\7.MOV,SUNDAY,244,91,98,91,0.372951,0.401639,0.372951,0.822081,1.554494,0.009134,0.016026,RIGHT,0.372951,0.528842,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\8.MOV,MONDAY,244,101,107,100,0.413934,0.438525,0.409836,0.832987,1.562939,0.008414,0.014885,RIGHT,0.413934,0.532962,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\36\9.MOV,COUSIN,243,99,106,98,0.407407,0.436214,0.403292,0.853532,1.546982,0.00871,0.014875,RIGHT,0.407407,0.55174,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\0.MOV,DEAF BLIND,243,112,112,108,0.460905,0.460905,0.444444,0.852053,1.026812,0.007676,0.00942,RIGHT,0.460905,0.829804,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\1.MOV,FEBRUARY,243,101,109,100,0.415638,0.44856,0.411523,0.689623,1.070808,0.007037,0.010102,RIGHT,0.415638,0.644021,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\10.MOV,YESTERDAY,243,88,94,86,0.36214,0.386831,0.353909,0.798243,1.367648,0.009175,0.015029,RIGHT,0.36214,0.583661,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\11.MOV,DON’T KNOW,243,73,84,73,0.300412,0.345679,0.300412,0.451374,1.135784,0.006269,0.013684,RIGHT,0.300412,0.397412,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\12.MOV,WEDNESDAY,243,68,79,68,0.279835,0.325103,0.279835,0.395419,1.041129,0.006083,0.013348,RIGHT,0.279835,0.379798,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\13.MOV,UNDERSTAND,243,70,78,70,0.288066,0.320988,0.288066,0.473622,1.095435,0.006965,0.014226,RIGHT,0.288066,0.43236,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\14.MOV,HARD OF HEARING,243,74,86,74,0.304527,0.353909,0.304527,0.450599,1.156419,0.006258,0.013605,RIGHT,0.304527,0.38965,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\15.MOV,NOVEMBER,243,71,81,71,0.292181,0.333333,0.292181,0.426227,1.062619,0.006177,0.013283,RIGHT,0.292181,0.40111,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\16.MOV,BLIND,243,86,78,71,0.353909,0.320988,0.292181,0.769124,1.21292,0.009267,0.016615,RIGHT,0.353909,0.634109,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\17.MOV,COLD,243,77,87,73,0.316872,0.358025,0.300412,0.811263,1.275666,0.010817,0.015187,RIGHT,0.316872,0.635953,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\18.MOV,GREEN,243,86,97,86,0.353909,0.399177,0.353909,0.757743,1.221002,0.009241,0.012719,RIGHT,0.353909,0.620591,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\19.MOV,IM FINE,243,79,91,79,0.325103,0.374486,0.325103,0.891968,1.31134,0.011584,0.01457,RIGHT,0.325103,0.680196,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\2.MOV,JUNE,243,78,88,78,0.320988,0.36214,0.320988,0.641044,1.148829,0.008325,0.013205,RIGHT,0.320988,0.557998,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\20.MOV,SEVEN,243,83,98,83,0.341564,0.403292,0.341564,0.679215,1.350196,0.008385,0.01392,RIGHT,0.341564,0.503049,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\21.MOV,GOOD EVENING,243,71,86,71,0.292181,0.353909,0.292181,0.677299,1.290631,0.010262,0.015184,RIGHT,0.292181,0.524781,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\3.MOV,FATHER,243,92,104,92,0.378601,0.427984,0.378601,0.681445,1.306229,0.007657,0.012682,RIGHT,0.378601,0.521689,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\4.MOV,MOTHER,243,103,108,98,0.423868,0.444444,0.403292,0.86717,1.160502,0.008586,0.011052,RIGHT,0.423868,0.747237,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\5.MOV,UNDERSTAND,243,77,89,73,0.316872,0.366255,0.300412,0.894074,1.109744,0.012418,0.012756,RIGHT,0.316872,0.805658,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\6.MOV,SUGAR,243,88,94,86,0.36214,0.386831,0.353909,0.845534,1.561029,0.009947,0.017154,RIGHT,0.36214,0.541652,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\7.MOV,SUNDAY,243,85,93,82,0.349794,0.382716,0.337449,0.878529,1.453732,0.010459,0.016153,RIGHT,0.349794,0.604327,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\8.MOV,MONDAY,243,86,95,86,0.353909,0.390947,0.353909,0.868658,1.549819,0.010341,0.016487,RIGHT,0.353909,0.56049,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\37\9.MOV,COUSIN,243,89,98,88,0.366255,0.403292,0.36214,0.960932,1.608748,0.01092,0.016758,RIGHT,0.366255,0.597317,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\0.MOV,DEAF BLIND,243,97,92,88,0.399177,0.378601,0.36214,0.876999,0.69951,0.009135,0.00804,LEFT,0.378601,0.797618,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\1.MOV,FEBRUARY,243,86,88,82,0.353909,0.36214,0.337449,0.783241,1.079079,0.009215,0.012695,RIGHT,0.353909,0.725842,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\10.MOV,YESTERDAY,243,78,90,78,0.320988,0.37037,0.320988,0.426353,1.075295,0.00561,0.012082,RIGHT,0.320988,0.396499,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\11.MOV,DON’T KNOW,243,73,84,73,0.300412,0.345679,0.300412,0.440778,1.087108,0.006297,0.013257,RIGHT,0.300412,0.405459,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\12.MOV,WEDNESDAY,243,68,79,68,0.279835,0.325103,0.279835,0.412375,1.08892,0.006155,0.013961,RIGHT,0.279835,0.378701,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\13.MOV,UNDERSTAND,243,63,69,57,0.259259,0.283951,0.234568,0.373292,1.258059,0.006021,0.019062,RIGHT,0.259259,0.296721,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\14.MOV,HARD OF HEARING,243,70,81,70,0.288066,0.333333,0.288066,0.476664,1.106982,0.007114,0.013837,RIGHT,0.288066,0.430598,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\15.MOV,NOVEMBER,243,88,66,57,0.36214,0.271605,0.234568,0.733726,1.280402,0.008532,0.02134,RIGHT,0.36214,0.573043,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\16.MOV,BLIND,243,81,77,66,0.333333,0.316872,0.271605,0.719986,1.3696,0.009114,0.018508,RIGHT,0.333333,0.525691,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\17.MOV,COLD,243,92,87,82,0.378601,0.358025,0.337449,0.751795,1.099141,0.008261,0.013404,RIGHT,0.378601,0.683984,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\18.MOV,GREEN,243,83,80,71,0.341564,0.329218,0.292181,0.830235,1.069167,0.01025,0.014448,RIGHT,0.341564,0.776525,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\19.MOV,IM FINE,243,77,80,71,0.316872,0.329218,0.292181,0.684816,1.554754,0.009254,0.02073,RIGHT,0.316872,0.440466,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\2.MOV,JUNE,243,78,78,67,0.320988,0.320988,0.27572,0.641273,0.948261,0.008328,0.013356,RIGHT,0.320988,0.676262,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\3.MOV,FATHER,243,74,79,72,0.304527,0.325103,0.296296,0.734965,1.185117,0.010068,0.015594,RIGHT,0.304527,0.620162,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\4.MOV,MOTHER,243,78,81,73,0.320988,0.333333,0.300412,0.741727,1.154023,0.009633,0.015387,RIGHT,0.320988,0.642732,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\38\5.MOV,UNDERSTAND,243,81,91,81,0.333333,0.374486,0.333333,0.747614,1.48486,0.009345,0.016498,RIGHT,0.333333,0.503491,AMBIGUOUS
